trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.0001,20,0.3,16,1,,,,,0.9112903225806451,0.1983287186067283,0.9317747782075063,0.9199401593358821,0.9195606426722127,569.96
1,8,0.001,15,0.3,16,1,,,,,0.9423205902079141,0.11315237004811192,0.9432252613740226,0.9382630098327102,0.9384491673853231,553.5
2,8,0.01,20,0.3,16,1,,,,,0.9408602150537635,0.14816849114776165,0.9350204536769031,0.9275010443050309,0.9275417443117323,579.17
3,16,0.001,15,0.3,16,1,,,,,0.9483568075117371,0.11770433497793685,0.9462283661489055,0.9436940322619317,0.943909943604732,299.45
4,16,0.001,20,0.3,16,1,,,,,0.9475806451612904,0.11830939404939035,0.9454818953772379,0.9421151064058131,0.9423498818095127,308.66
5,8,0.0001,10,0.3,16,1,,,,,0.9016064257028112,0.19293588090891434,0.9204797923754813,0.9065849657987134,0.9056815703430827,547.39
6,16,0.0001,5,0.3,16,1,,,,,0.8937875751503006,0.2229868393174351,0.9107593046101319,0.8921861975001814,0.8901666395536937,281.76
7,16,0.0001,15,0.3,16,1,,,,,0.9067739771965124,0.19752471370205654,0.9248200843811332,0.908058051489734,0.9069351025796935,300.99
8,16,0.01,20,0.0,16,1,,,,,0.9603494623655914,0.09959452984167934,0.9533084679362005,0.951804315296032,0.952008592976031,301.71
9,8,0.01,20,0.3,16,1,,,,,0.926747311827957,0.18035377366518382,0.9400574876221746,0.9322925792140406,0.9323449061603462,569.33
10,16,0.01,5,0.0,16,1,,,,,0.9585838343353373,0.10522586534058563,0.9482825222898998,0.947797399478388,0.9479064409090724,273.49
11,16,0.01,5,0.0,16,1,,,,,0.9539078156312625,0.11105401076743643,0.9491717031339997,0.9472832344465316,0.9474965556749643,273.57
12,16,0.01,5,0.0,16,1,,,,,0.9505678022712091,0.12349000559563982,0.94701244342977,0.9451111820805375,0.9453038734298941,273.76
13,16,0.01,10,0.0,16,1,,,,,0.9551539491298527,0.09648820409220044,0.9563831066886491,0.9547409034178187,0.9549564572638991,282.96
14,16,0.01,5,0.0,16,1,,,,,0.9592518370073481,0.10374659582630957,0.9513671299066639,0.9497785745220642,0.9499814030133369,277.95
15,16,0.01,20,0.0,16,1,,,,,0.9415322580645161,0.1377521943916581,0.9499454740214106,0.9471129865664558,0.9473523593342205,301.66
16,16,0.01,5,0.0,16,1,,,,,0.9472277889111557,0.13553171226557678,0.9478723305502744,0.9467006051219784,0.9468685674999799,277.02
17,16,0.01,10,0.0,16,1,,,,,0.9578313253012049,0.09721680904634863,0.9452813003192073,0.9448034260658847,0.9449093005515781,283.6
18,16,0.01,20,0.0,16,1,,,,,0.9596774193548387,0.09838427636834554,0.953331041314563,0.9513324584257474,0.9515584053099535,301.01
19,16,0.001,20,0.0,16,1,,,,,0.946236559139785,0.1558008695694204,0.9465320083980513,0.9447502885299738,0.9449549257644125,305.7
20,16,0.01,20,0.0,16,1,,,,,0.956989247311828,0.09819775251532635,0.9515800695804311,0.9500152084889005,0.9502163905462551,300.94
21,16,0.01,20,0.0,16,1,,,,,0.9435483870967742,0.15547288226326905,0.9531043725614549,0.9507410483394512,0.9509813266645436,300.89
22,16,0.01,5,0.0,16,1,,,,,0.9552438209752839,0.11753235074669499,0.9492021838983308,0.9477525039296153,0.9479410985851963,274.74
23,16,0.01,20,0.0,16,1,,,,,0.956989247311828,0.10482475626748208,0.9518406351162462,0.9512631478270976,0.9513886327144925,303.51
24,16,0.01,20,0.0,16,1,,,,,0.9502688172043011,0.12228566842056811,0.950577397913035,0.9502089608616064,0.9503043047143662,300.07
25,16,0.01,5,0.0,16,1,,,,,0.9525718102872411,0.125728296033292,0.9474994359486291,0.9469569883706984,0.9470682411311806,274.78
26,8,0.01,15,0.0,16,1,,,,,0.9523809523809523,0.11571965902782823,0.9478221150262244,0.9458118387110561,0.9460209566191047,543.28
27,16,0.01,10,0.0,16,1,,,,,0.9471218206157965,0.10666244469092237,0.9451391332173775,0.944821925746105,0.9448888299266611,284.99
28,16,0.001,20,0.0,16,1,,,,,0.9529569892473119,0.11230108617292173,0.9526815187758183,0.9488166112062225,0.949084624733142,299.95
29,8,0.0001,20,0.0,16,1,,,,,0.9133064516129032,0.189473318829686,0.9314321039956313,0.9176347111393938,0.9170655865002589,554.35
30,16,0.0001,5,0.0,16,1,,,,,0.8897795591182365,0.22328559468144848,0.9115671230407965,0.8941604343173415,0.8923991051302005,274.94
31,16,0.01,5,0.0,16,1,,,,,0.9505678022712091,0.12652320279074517,0.9464057274373651,0.9441051439447432,0.9443096881355675,274.48
32,16,0.01,5,0.0,16,1,,,,,0.9599198396793587,0.10457275586952326,0.944727106445219,0.9437251772771155,0.943871414699923,275.62
33,16,0.01,5,0.0,16,1,,,,,0.9519038076152304,0.11108928341090801,0.9448519617622266,0.9441793760746695,0.9443074233766051,275.53
34,8,0.01,15,0.0,16,1,,,,,0.9483568075117371,0.10847882293396838,0.9481880206814222,0.9459209232208147,0.9461384376229872,570.64
35,16,0.001,5,0.0,16,1,,,,,0.9432197728790915,0.1415943637236098,0.9434085028584219,0.9376489482661825,0.9378060082954895,284.92
36,16,0.01,20,0.0,16,1,,,,,0.9529569892473119,0.10907970747971675,0.9507833070194379,0.9485813861036085,0.9488009196332976,303.4
37,8,0.01,5,0.3,16,1,,,,,0.9398797595190381,0.14842373379837787,0.9443118710340397,0.9417606284750873,0.9419612910387011,531.84
38,16,0.001,15,0.0,16,1,,,,,0.9463447350771295,0.10515367770491604,0.9451072058215371,0.9415405115330242,0.9417593798754913,293.96
39,16,0.0001,20,0.3,16,1,,,,,0.9099462365591398,0.19749508805511318,0.9260651883003973,0.9101000886371952,0.9091319187312681,312.45
